Date,Open,High,Low,Close,Return,Volatility
2020-10-13,477.8999938964844,517.5,477.0,514.5,,
2020-10-14,517.9000244140625,517.9000244140625,500.20001220703125,509.1000061035156,-0.010495614959153299,
2020-10-15,509.5,514.4500122070312,495.25,499.0,-0.019838943198641323,
2020-10-16,504.8999938964844,508.0,493.1000061035156,502.6499938964844,0.007314617027022852,
2020-10-19,502.95001220703125,506.1000061035156,490.1000061035156,496.1499938964844,-0.01293146340182505,
2020-10-20,494.0,499.0,490.0,492.1000061035156,-0.008162829472519784,
2020-10-21,488.1000061035156,493.1000061035156,485.1499938964844,487.0,-0.010363759480309431,
2020-10-22,486.75,498.3500061035156,485.6000061035156,494.3500061035156,0.01509241499695202,
2020-10-23,493.25,502.3999938964844,491.1000061035156,498.3500061035156,0.008091433095203326,
2020-10-26,500.0,504.95001220703125,492.5,495.04998779296875,-0.006621888773211793,
2020-10-27,495.5,497.3500061035156,490.45001220703125,492.25,-0.00565596982529315,
2020-10-28,492.8999938964844,504.3999938964844,492.8999938964844,499.1499938964844,0.014017255249333394,
2020-10-29,493.5,511.95001220703125,493.3500061035156,501.3999938964844,0.004507663082265134,
2020-10-30,505.0,509.95001220703125,497.25,499.1499938964844,-0.0044874352361171654,
2020-11-02,498.0,500.0,491.5,494.8500061035156,-0.008614620546024687,
2020-11-03,492.1000061035156,498.8500061035156,491.54998779296875,494.6000061035156,-0.0005052035908184038,
2020-11-04,492.0,498.5,487.0,489.1499938964844,-0.01101902980140812,
2020-11-05,492.0,503.70001220703125,492.0,501.20001220703125,0.02463460791353289,
2020-11-06,499.20001220703125,507.0,495.0,495.79998779296875,-0.010774190507864323,
2020-11-09,496.0,500.6499938964844,496.0,500.0,0.008471182554334877,
2020-11-10,500.0,501.54998779296875,495.0,496.20001220703125,-0.007599975585937502,
2020-11-11,496.04998779296875,499.8999938964844,492.3500061035156,494.95001220703125,-0.002519145443870885,
2020-11-12,495.0,498.8999938964844,492.0,494.0,-0.0019194104123667621,
2020-11-13,494.0,495.0,486.04998779296875,487.04998779296875,-0.014068850621520745,
2020-11-14,490.0,495.0,489.70001220703125,492.20001220703125,0.010573913444489547,
2020-11-17,494.8999938964844,494.8999938964844,487.0,489.95001220703125,-0.004571312361230873,
2020-11-18,490.0,491.6499938964844,484.0,485.1000061035156,-0.00989898149337376,
2020-11-19,485.5,495.0,483.1000061035156,493.5,0.017316004516173766,
2020-11-20,493.70001220703125,494.75,489.0,492.45001220703125,-0.002127634838842485,
2020-11-23,493.8999938964844,528.9000244140625,493.04998779296875,522.25,0.060513731453499364,
2020-11-24,526.0,550.0,525.1500244140625,546.2000122070312,0.04585928617909296,0.01754152714878611
2020-11-25,550.0,561.0499877929688,530.0,539.25,-0.0127242988863151,0.017601504118582214
2020-11-26,538.0,555.5,530.0999755859375,547.25,0.014835419564209529,0.017248401621482865
2020-11-27,551.0,556.0,543.5999755859375,548.5499877929688,0.002375491627169879,0.01723155465272891
2020-12-01,549.9500122070312,555.0,541.2999877929688,551.1500244140625,0.004739835345826338,0.016966137671684645
2020-12-02,551.1500244140625,553.0,536.0,539.2000122070312,-0.021681958954343772,0.0174628888960693
2020-12-03,544.9000244140625,544.9000244140625,533.0999755859375,537.0,-0.004080141241143975,0.01733183583451512
2020-12-04,538.0499877929688,542.7000122070312,534.0999755859375,538.25,0.002327746741154657,0.017191140479712458
2020-12-07,539.0,548.9500122070312,535.5499877929688,546.9500122070312,0.01616351547985362,0.017336461364033048
2020-12-08,548.9500122070312,557.4500122070312,544.75,555.0,0.01471795888711247,0.017355276525358603
2020-12-09,556.25,574.2000122070312,553.2000122070312,564.5999755859375,0.017297253307995586,0.01742254633144487
2020-12-10,565.0,566.0,551.8499755859375,564.7000122070312,0.0001771814123618931,0.017351108708720187
2020-12-11,566.0,572.4000244140625,505.0,569.6500244140625,0.00876573773690037,0.017370576116264903
2020-12-14,571.0,579.7999877929688,563.5999755859375,575.5,0.010269420407652552,0.017318916780950877
2020-12-15,576.0,577.7000122070312,566.0,574.8499755859375,-0.0011294950722198216,0.017170822199959086
