Date,Open,High,Low,Close,Return,Volatility
2005-06-20,11.600000381469727,11.699999809265137,10.125,10.414999961853027,,
2005-06-21,10.630000114440918,10.75,10.425000190734863,10.545000076293945,0.012482008153343216,
2005-06-22,10.569999694824219,10.890000343322754,10.199999809265137,10.28499984741211,-0.02465625670940852,
2005-06-23,10.489999771118164,10.489999771118164,9.899999618530273,10.170000076293945,-0.011181309948886442,
2005-06-24,10.25,11.399999618530273,10.25,10.729999542236328,0.055063860544871446,
2005-06-27,10.899999618530273,11.149999618530273,10.654999732971191,10.770000457763672,0.0037279512799501813,
2005-06-28,10.800000190734863,10.800000190734863,10.300000190734863,10.329999923706055,-0.04085427254930507,
2005-06-29,10.300000190734863,10.699999809265137,10.300000190734863,10.654999732971191,0.03146174362686138,
2005-06-30,10.78499984741211,10.9399995803833,10.529999732971191,10.739999771118164,0.007977479143800092,
2005-07-01,10.989999771118164,11.100000381469727,10.630000114440918,10.774999618530273,0.0032588312996273405,
2005-07-04,11.100000381469727,11.100000381469727,10.949999809265137,11.045000076293945,0.025058048011374456,
2005-07-05,11.149999618530273,11.300000190734863,10.75,10.845000267028809,-0.018107723665335196,
2005-07-06,11.0,11.100000381469727,10.854999542236328,10.960000038146973,0.01060394359489214,
2005-07-07,11.0,11.135000228881836,10.614999771118164,10.71500015258789,-0.022354004079045975,
2005-07-08,10.800000190734863,10.850000381469727,10.600000381469727,10.774999618530273,0.0055995767697578636,
2005-07-11,10.15999984741211,12.600000381469727,10.15999984741211,10.904999732971191,0.012064976245321768,
2005-07-12,10.949999809265137,11.100000381469727,10.859999656677246,10.994999885559082,0.00825310910515431,
2005-07-13,11.0,12.0,10.979999542236328,11.569999694824219,0.05229648160527467,
2005-07-14,11.75,11.845000267028809,11.300000190734863,11.369999885559082,-0.017286068672465515,
2005-07-15,11.399999618530273,11.59000015258789,11.270000457763672,11.364999771118164,-0.0004397638074973287,
2005-07-18,11.585000038146973,11.960000038146973,11.460000038146973,11.649999618530273,0.02507697784001528,
2005-07-19,11.899999618530273,11.899999618530273,11.255000114440918,11.359999656677246,-0.024892701403333883,
2005-07-20,11.399999618530273,11.550000190734863,11.3100004196167,11.420000076293945,0.005281727238559464,
2005-07-21,11.40999984741211,11.569999694824219,11.0,11.050000190734863,-0.032399289237058926,
2005-07-22,11.199999809265137,11.380000114440918,10.96500015258789,11.024999618530273,-0.0022624951830817475,
2005-07-25,11.0649995803833,11.1899995803833,10.854999542236328,10.914999961853027,-0.009977293467871351,
2005-07-26,10.899999618530273,11.0,10.649999618530273,10.755000114440918,-0.014658712594713186,
2005-07-27,10.899999618530273,10.9350004196167,10.699999809265137,10.755000114440918,0.0,
2005-07-28,10.755000114440918,10.755000114440918,10.755000114440918,10.755000114440918,0.0,
2005-07-29,10.734999656677246,10.880000114440918,10.130000114440918,10.569999694824219,-0.017201340553060107,
2005-08-01,10.84000015258789,12.5,10.5,10.579999923706055,0.0009460954749822559,0.022314162463282092
2005-08-02,11.0,11.100000381469727,10.569999694824219,10.765000343322754,0.01748586209364511,0.022423218187160147
2005-08-03,10.725000381469727,10.970000267028809,10.550000190734863,10.645000457763672,-0.01114722542795965,0.022023775188406838
2005-08-04,10.645000457763672,10.800000190734863,10.539999961853027,10.604999542236328,-0.0037577185351993503,0.02191923177524338
2005-08-05,10.699999809265137,10.699999809265137,10.305000305175781,10.375,-0.021687840845283746,0.019848471747719268
2005-08-08,10.399999618530273,10.399999618530273,9.925000190734863,10.079999923706055,-0.02843374229339235,0.02044766332445017
2005-08-09,9.899999618530273,10.350000381469727,9.899999618530273,10.170000076293945,0.008928586633837998,0.01916586940946692
2005-08-10,10.28499984741211,10.40999984741211,10.25,10.390000343322754,0.02163227781498489,0.01868128487163793
2005-08-11,10.4399995803833,10.545000076293945,10.350000381469727,10.430000305175781,0.003849851831692508,0.018630520418867563
2005-08-12,10.5,10.600000381469727,10.300000190734863,10.359999656677246,-0.006711471375873135,0.018644377054372753
2005-08-16,10.5,10.595000267028809,10.3100004196167,10.375,0.0014479096351209808,0.01798705145271108
2005-08-17,10.100000381469727,11.100000381469727,10.0,10.585000038146973,0.020240967532238363,0.01815941962278377
2005-08-18,10.699999809265137,10.9399995803833,10.289999961853027,10.335000038146973,-0.023618327737272793,0.018499787628482006
2005-08-19,10.399999618530273,10.670000076293945,10.3100004196167,10.380000114440918,0.004354143795631149,0.018114729073776297
2005-08-22,10.569999694824219,10.800000190734863,10.210000038146973,10.305000305175781,-0.007225415071122732,0.01810737072496272
2005-08-23,10.390000343322754,10.430000305175781,10.015000343322754,10.109999656677246,-0.018922915354072756,0.018200634106355217
2005-08-24,10.119999885559082,10.199999809265137,9.864999771118164,10.020000457763672,-0.008901998216600648,0.018124993893143447
2005-08-25,10.350000381469727,10.364999771118164,10.024999618530273,10.140000343322754,0.011976035935817197,0.01513702560343092
2005-08-26,10.229999542236328,10.229999542236328,10.045000076293945,10.125,-0.0014793237490008382,0.014942433236322323
2005-08-29,10.125,10.885000228881836,10.055000305175781,10.324999809265137,0.01975306758174189,0.015539553547274756
2005-08-30,10.470000267028809,11.414999961853027,10.470000267028809,10.869999885559082,0.05278451199629952,0.017912734153003394
2005-08-31,10.875,11.399999618530273,10.875,11.15999984741211,0.02667892961418472,0.018128535608592906
2005-09-01,11.329999923706055,11.600000381469727,11.0600004196167,11.135000228881836,-0.002240109217928943,0.018098746647260387
2005-09-02,11.265000343322754,11.960000038146973,11.100000381469727,11.574999809265137,0.039515004161565725,0.018511147742443872
2005-09-05,11.680000305175781,11.779999732971191,11.305000305175781,11.369999885559082,-0.017710576853916082,0.01883751554922867
2005-09-06,11.550000190734863,11.694999694824219,11.255000114440918,11.345000267028809,-0.002198735161116905,0.018731636800203007
2005-09-08,11.470000267028809,11.774999618530273,11.300000190734863,11.505000114440918,0.014103115350037054,0.018614055675477345
2005-09-09,11.5649995803833,11.670000076293945,11.21500015258789,11.274999618530273,-0.01999135103197014,0.019056098987091208
2005-09-12,11.449999809265137,11.5,11.154999732971191,11.204999923706055,-0.006208398864082976,0.019109383884746922
2005-09-13,11.350000381469727,11.489999771118164,11.114999771118164,11.194999694824219,-0.0008924791566199408,0.018787042555770586
2005-09-14,11.199999809265137,11.484999656677246,10.8100004196167,10.899999618530273,-0.026351057109035292,0.019491947568392617
2005-09-15,10.970000267028809,11.25,10.960000038146973,11.114999771118164,0.019724785331403538,0.019560714129589034
2005-09-16,11.225000381469727,11.350000381469727,11.050000190734863,11.104999542236328,-0.00089970572089626,0.01942576235945597
2005-09-19,11.199999809265137,11.300000190734863,11.0,11.045000076293945,-0.005402923765479017,0.019443699523644057
2005-09-20,11.140000343322754,11.199999809265137,10.675000190734863,10.78499984741211,-0.023540083937154344,0.019522770946848116
2005-09-21,10.710000038146973,10.789999961853027,10.0,10.354999542236328,-0.0398702189392206,0.020225932087717998
2005-09-22,10.390000343322754,10.390000343322754,9.359999656677246,9.475000381469727,-0.08498302266236046,0.025540691389891172
