Date,Open,High,Low,Close,Return,Volatility
2002-07-01,12.625,12.75,12.3125,12.332500457763672,,
2002-07-02,12.202500343322754,12.625,12.202500343322754,12.4975004196167,0.013379278794119598,
2002-07-03,12.322500228881836,12.640000343322754,12.3125,12.4375,-0.004800993606891124,
2002-07-04,12.5,12.8125,12.5,12.8100004196167,0.029949782481744736,
2002-07-05,12.8125,13.625,12.8125,13.457500457763672,0.0505464494095893,
2002-07-08,13.8125,15.220000267028809,13.8125,15.022500038146973,0.11629199532967127,
2002-07-09,15.0,15.0600004196167,14.197500228881836,14.7475004196167,-0.018305849081841297,
2002-07-10,15.0,15.149999618530273,14.6875,14.850000381469727,0.006950327780067989,
2002-07-11,14.757499694824219,14.757499694824219,14.375,14.507499694824219,-0.023064018710254763,
2002-07-12,14.907500267028809,14.907500267028809,14.220000267028809,14.232500076293945,-0.018955686666558003,
2002-07-15,14.132499694824219,14.132499694824219,13.2524995803833,13.484999656677246,-0.05252066858315052,
2002-07-16,13.5625,13.75,13.420000076293945,13.477499961853027,-0.0005561509095408645,
2002-07-17,13.5,13.5,13.3125,13.364999771118164,-0.008347259584736477,
2002-07-18,13.375,14.25,13.2524995803833,14.140000343322754,0.057987324016224084,
2002-07-19,14.0625,15.0,14.0625,14.859999656677246,0.05091932785521425,
2002-07-22,14.5,14.970000267028809,13.1875,13.420000076293945,-0.0969044154544274,
2002-07-23,13.194999694824219,13.837499618530273,12.9399995803833,13.757499694824219,0.025149002728133807,
2002-07-24,13.625,13.625,13.4375,13.5649995803833,-0.01399237642820661,
2002-07-25,13.625,13.925000190734863,13.625,13.625,0.004423178877459577,
2002-07-26,13.3125,13.614999771118164,12.8125,12.862500190734863,-0.055963288753404505,
2002-07-29,12.875,13.1850004196167,11.96500015258789,12.635000228881836,-0.017687071601903637,
2002-07-30,12.757499694824219,12.875,12.020000457763672,12.145000457763672,-0.03878114461748039,
2002-07-31,12.0,12.5600004196167,12.0,12.40250015258789,0.021202114871853528,
2002-08-01,12.494999885559082,12.802499771118164,12.125,12.170000076293945,-0.018746226440919056,
2002-08-02,12.25,12.375,12.1875,12.369999885559082,0.01643383796313347,
2002-08-05,12.25,12.5,12.135000228881836,12.149999618530273,-0.01778498537301043,
2002-08-06,11.949999809265137,12.5,11.949999809265137,12.4975004196167,0.028600889876279734,
2002-08-07,12.5,12.5,12.095000267028809,12.172499656677246,-0.026005261214419817,
2002-08-08,12.3125,12.357500076293945,12.0625,12.095000267028809,-0.006366760471085753,
2002-08-09,12.3125,12.3125,12.069999694824219,12.102499961853027,0.0006200657014174826,
2002-08-12,12.25,12.25,11.632499694824219,11.90999984741211,-0.015905814091937698,0.03965094883550424
2002-08-13,11.949999809265137,11.949999809265137,11.5625,11.822500228881836,-0.0073467354870945245,0.039582946684161846
2002-08-14,12.0600004196167,12.0600004196167,11.582500457763672,11.645000457763672,-0.01501372532728229,0.03965972727936866
2002-08-15,11.645000457763672,11.645000457763672,11.645000457763672,11.645000457763672,0.0,0.039216830571148546
