Date,Open,High,Low,Close,Return,Volatility
2013-07-23,258.5018615722656,258.5018615722656,245.5767822265625,254.26779174804688,,
2013-07-24,254.04493713378906,254.04493713378906,241.56553649902344,241.56553649902344,-0.049956210189649464,
2013-07-25,236.21722412109375,236.21722412109375,229.4872589111328,229.4872589111328,-0.050000003158312545,
2013-07-26,218.032958984375,218.032958984375,218.032958984375,218.032958984375,-0.049912574585212144,
2013-07-29,207.69288635253906,208.7179718017578,207.15805053710938,207.15805053710938,-0.0498773602758148,
2013-07-30,196.81797790527344,196.81797790527344,196.81797790527344,196.81797790527344,-0.04991393095767549,
2013-07-31,187.0127410888672,187.0127410888672,187.0127410888672,187.0127410888672,-0.049818806801914306,
2013-08-01,172.61685180664062,190.7119903564453,172.61685180664062,182.42210388183594,-0.02454718956741997,
2013-08-02,179.1685333251953,186.56704711914062,173.3299560546875,182.95692443847656,0.002931774961805411,
2013-08-05,188.97378540039062,188.97378540039062,177.38577270507812,183.58090209960938,0.0034105167817390925,
2013-08-06,181.8426971435547,181.8426971435547,165.8868865966797,176.98464965820312,-0.035931038392148174,
2013-08-07,176.494384765625,182.42210388183594,170.03182983398438,175.02359008789062,-0.011080393548817624,
2013-08-08,172.1265869140625,177.296630859375,172.1265869140625,173.90936279296875,-0.006366154952954339,
2013-08-12,181.39700317382812,181.39700317382812,170.2546844482422,171.50262451171875,-0.013839038005763471,
2013-08-13,172.30487060546875,175.60299682617188,167.66966247558594,170.43295288085938,-0.0062370569191276815,
2013-08-14,169.5415802001953,184.516845703125,167.5805206298828,179.8370819091797,0.05517788003646351,
2013-08-16,181.8426971435547,181.8426971435547,164.148681640625,168.56105041503906,-0.06270137045392665,
2013-08-19,162.41049194335938,172.57228088378906,162.41049194335938,170.78952026367188,0.013220550317797342,
2013-08-20,169.3187255859375,171.77003479003906,160.89512634277344,169.3187255859375,-0.008611738445448491,
2013-08-21,170.2546844482422,175.33558654785156,166.06517028808594,170.78952026367188,0.008686544696368426,
2013-08-22,169.80899047851562,174.71160888671875,166.02059936523438,172.17115783691406,0.00808970931652686,
2013-08-23,175.51385498046875,190.4891357421875,171.36891174316406,186.96817016601562,0.0859436186351128,
2013-08-26,180.95130920410156,189.77603149414062,179.34681701660156,181.57528686523438,-0.028843857732536615,
2013-08-27,181.8426971435547,181.8426971435547,166.06517028808594,171.41348266601562,-0.05596468756654571,
2013-08-28,170.1209716796875,170.1209716796875,157.9089813232422,165.84231567382812,-0.03250133481648254,
2013-08-29,166.6891326904297,175.60299682617188,157.77528381347656,172.83970642089844,0.04219303570768096,
2013-08-30,169.36329650878906,182.6449432373047,163.30186462402344,175.64756774902344,0.01624546457679865,
2013-09-02,175.60299682617188,179.30224609375,169.76441955566406,171.8591766357422,-0.021568138755524102,
2013-09-03,172.48313903808594,178.99026489257812,163.12359619140625,168.69476318359375,-0.01841282795655108,
2013-09-04,167.8479461669922,172.48313903808594,164.05955505371094,169.3187255859375,0.003698765691171335,
2013-09-05,176.44981384277344,182.46665954589844,170.2546844482422,181.1295928955078,0.06975523391578875,0.03778887982390224
2013-09-06,179.79251098632812,188.8846435546875,178.72283935546875,186.61160278320312,0.030265677739682362,0.03774312856372393
2013-09-10,182.3329620361328,195.07977294921875,182.3329620361328,188.2161102294922,0.008598111919938312,0.03699728282495951
2013-09-11,192.98501586914062,192.98501586914062,187.4138641357422,189.77603149414062,0.008287926377537058,0.03612716189178919
2013-09-12,193.4307098388672,193.4307098388672,183.00149536132812,184.56141662597656,-0.027477731656144755,0.035369623141932385
2013-09-13,185.22996520996094,188.03782653808594,178.6337127685547,186.61160278320312,0.01110842230573783,0.03433257406052365
2013-09-16,188.0823974609375,189.0183563232422,181.0404510498047,187.8595428466797,0.00668736587041896,0.03310178639077006
2013-09-17,182.06553649902344,187.19100952148438,182.06553649902344,185.58651733398438,-0.01209960100110763,0.032851816179573626
2013-09-18,186.96817016601562,187.9486846923828,178.5,181.4415740966797,-0.022334290749394192,0.033125665220937774
2013-09-19,185.40823364257812,206.7123565673828,183.714599609375,200.96292114257812,0.10759026503758529,0.03849444282682517
2013-09-20,200.51722717285156,200.51722717285156,179.1685333251953,190.84568786621094,-0.05034378092657832,0.0390916629145454
2013-09-23,187.19100952148438,190.17715454101562,169.67527770996094,171.36891174316406,-0.1020551019035899,0.0435187186470246
2013-09-24,172.70599365234375,174.53334045410156,158.97865295410156,161.20712280273438,-0.05929773864503196,0.04484711158202513
2013-09-25,160.44943237304688,164.9063720703125,147.30149841308594,160.939697265625,-0.0016588940517014983,0.044787190272972704
2013-09-26,160.44943237304688,167.00112915039062,160.44943237304688,163.1681671142578,0.013846613896351556,0.044858603483396604
2013-09-27,164.72808837890625,164.81723022460938,160.7614288330078,161.92022705078125,-0.007648183377598983,0.04361992178522772
2013-09-30,160.44943237304688,164.01498413085938,156.34906005859375,162.98988342285156,0.006606070109664852,0.04213584930528558
2013-10-01,160.53857421875,167.53594970703125,160.53857421875,166.55543518066406,0.021875908387284593,0.04226082900687663
2013-10-03,165.79774475097656,181.57528686523438,165.12921142578125,177.296630859375,0.06449021412636502,0.043824425443371874
2013-10-04,177.296630859375,177.38577270507812,173.0625457763672,173.9539337158203,-0.018853698050280476,0.043977651479454254
2013-10-07,174.22134399414062,179.52508544921875,168.02621459960938,177.0292205810547,0.01767874286912252,0.04406165820785483
2013-10-08,178.00973510742188,181.307861328125,171.63632202148438,173.0625457763672,-0.02240689300708587,0.04128498306150893
2013-10-09,172.39401245117188,176.98464965820312,168.73931884765625,175.1573028564453,0.012104046376302469,0.04103451773071977
2013-10-10,175.42471313476562,177.296630859375,171.59176635742188,173.0625457763672,-0.011959290568632097,0.03974554907835629
2013-10-11,173.64195251464844,177.34120178222656,173.10711669921875,174.44419860839844,0.00798354621349806,0.03925022795211923
2013-10-14,174.71160888671875,178.2771453857422,173.1516876220703,175.60299682617188,0.006642801692561706,0.038538539160978214
2013-10-15,175.60299682617188,179.1685333251953,166.73370361328125,168.07078552246094,-0.04289340979281242,0.03925072025176962
2013-10-17,168.02621459960938,173.19625854492188,168.02621459960938,171.4580535888672,0.02015381826101814,0.039225927219903055
2013-10-18,172.70599365234375,174.17677307128906,168.1153564453125,169.63070678710938,-0.010657690108506257,0.03912128441524503
2013-10-21,170.21011352539062,173.7310791015625,168.56105041503906,169.09588623046875,-0.0031528522563537553,0.039124519845972275
2013-10-22,170.61123657226562,174.53334045410156,168.5164794921875,172.21572875976562,0.018450138550648587,0.037069019004860634
2013-10-23,172.9288330078125,178.00973510742188,166.86741638183594,170.16554260253906,-0.011904755575993242,0.03663897771000641
2013-10-24,171.01235961914062,185.98764038085938,168.56105041503906,177.0292205810547,0.04033529863650087,0.03741802636191366
2013-10-25,177.9651641845703,185.76480102539062,177.38577270507812,184.29400634765625,0.04103721262939919,0.03817928086494626
2013-10-28,184.60598754882812,185.9430694580078,179.79251098632812,180.81759643554688,-0.01886339106195023,0.0379995815742056
2013-10-29,180.95130920410156,196.01573181152344,180.14906311035156,194.54493713378906,0.07591816819186259,0.04041732623673621
2013-10-30,193.96554565429688,199.67041015625,188.97378540039062,198.02134704589844,0.017869444269930534,0.04051181961623051
2013-10-31,192.53932189941406,194.27752685546875,187.2801513671875,190.57827758789062,-0.0375872074856789,0.041092691131733076
2013-11-01,192.45018005371094,194.67864990234375,185.98764038085938,190.3554229736328,-0.001169359997783781,0.0408468004830754
2013-11-05,194.18838500976562,204.12733459472656,188.97378540039062,201.18576049804688,0.05689534532417406,0.037234067018150456
2013-11-06,201.4977569580078,205.0187225341797,198.77902221679688,202.03257751464844,0.004209129982684745,0.03596500210992164
2013-11-07,202.34457397460938,202.34457397460938,189.2857666015625,193.74269104003906,-0.04103242445643851,0.03126423400074106
2013-11-08,193.4307098388672,196.10487365722656,189.0183563232422,193.5198516845703,-0.0011501819979505834,0.028879888875133326
2013-11-11,193.4307098388672,196.10487365722656,185.40823364257812,191.1131134033203,-0.01243664802499378,0.029051477656479446
2013-11-12,191.64793395996094,194.58950805664062,185.72023010253906,187.90411376953125,-0.0167911012313261,0.029308810896193443
2013-11-13,186.52247619628906,190.75656127929688,184.69512939453125,189.24119567871094,0.0071157670918244875,0.02921073002463838
2013-11-14,189.9097442626953,195.8374481201172,189.86517333984375,192.18276977539062,0.0155440472996895,0.029266694463374848
2013-11-18,193.1187286376953,196.01573181152344,191.95993041992188,194.14381408691406,0.010204058947716144,0.029124431619196516
2013-11-19,194.3220977783203,201.63145446777344,192.80674743652344,199.5366973876953,0.027777775594575393,0.027273937136817857
2013-11-20,201.8988800048828,204.57302856445312,193.9209747314453,196.55056762695312,-0.014965316154051611,0.027169138668412335
2013-11-21,198.15505981445312,212.1943817138672,191.73707580566406,199.1355743408203,0.013151865929857953,0.027105524432194245
2013-11-22,199.67041015625,206.17752075195312,197.5310821533203,200.47265625,0.006714430174546759,0.02663417521765424
2013-11-25,202.12171936035156,206.48951721191406,198.95730590820312,201.14120483398438,0.0033348617037860517,0.026604479274546088
2013-11-26,202.43370056152344,202.43370056152344,197.0408172607422,198.3333282470703,-0.013959728386988557,0.026650812297434833
2013-11-27,198.64532470703125,199.9378204345703,194.3220977783203,195.39175415039062,-0.014831466414032435,0.02688406493948868
2013-11-28,196.77340698242188,203.14682006835938,194.81236267089844,195.9265899658203,0.0027372486508208116,0.02688094305576894
2013-11-29,196.77340698242188,200.3389434814453,195.9265899658203,199.18014526367188,0.01660599155234177,0.02545900729977875
2013-12-02,200.24981689453125,211.8824005126953,199.22471618652344,208.94082641601562,0.049004287748774855,0.026534833631662914
2013-12-03,208.13858032226562,210.81272888183594,202.79026794433594,205.9101104736328,-0.014505140016764617,0.026631973550001416
2013-12-04,204.92958068847656,207.06890869140625,197.7985076904297,199.31385803222656,-0.03203462144832814,0.02751233664466323
2013-12-05,202.96853637695312,202.96853637695312,194.76779174804688,196.68426513671875,-0.013193226609875985,0.027619210013674646
2013-12-06,194.41123962402344,198.2441864013672,191.64793395996094,192.94044494628906,-0.01903467055601671,0.02779801820249742
2013-12-09,196.10487365722656,199.58126831054688,192.18276977539062,197.17453002929688,0.021945036377347016,0.02717781925400696
2013-12-10,197.84307861328125,210.9910125732422,194.36666870117188,209.07452392578125,0.06035259165936013,0.028292635620664572
2013-12-11,210.36703491210938,210.36703491210938,201.54232788085938,203.0131072998047,-0.028991655760642998,0.028640491667160862
